,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,5,1.0,"[0.447181, 0.445195, 0.463419]",0.009997758215386766,0.4519316666666667,"[11.1812, 11.231, 10.7894]",0.24186698823940378,11.0672
1,5,2.0,"[0.036224, 0.034793, 0.036424]",0.000889561877180747,0.03581366666666667,"[138.03, 143.707, 137.272]",3.5169143198737904,139.66966666666667
2,5,4.0,"[0.046114, 0.046372, 0.046086]",0.00015766208590949293,0.046190666666666665,"[108.427, 107.824, 108.493]",0.3686746533191573,108.248
3,5,8.0,"[0.053825, 0.058524, 0.053791]",0.002722836939664218,0.05538,"[92.8936, 85.435, 92.9524]",4.323298782180107,90.427
4,5,12.0,"[0.050858, 0.056193, 0.052712]",0.0027085328747004957,0.053254333333333334,"[98.3129, 88.9791, 94.8551]",4.718820108176758,94.04903333333333
5,5,16.0,"[0.058552, 0.056428, 0.060033]",0.0018120321005250818,0.05833766666666667,"[85.3942, 88.6085, 83.2875]",2.679643955826974,85.7634
6,5,20.0,"[0.05426, 0.054135, 0.055315]",0.000648209071210825,0.05457,"[92.1489, 92.3617, 90.3914]",1.0813704406908822,91.634
