,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,30000,1.0,"[38.04209, 50.30861, 78.03363, 64.07504]",17.273628343802727,57.6148425,"[788.6, 596.319, 384.45, 468.201]",175.89808833242049,559.3925
1,30000,2.0,"[27.09636, 39.68795, 48.18811, 45.50525]",9.379004588787216,40.1194175,"[1107.16, 755.897, 622.56, 659.265]",221.22698415353108,786.2205
2,30000,3.0,"[23.325, 29.91416, 37.22779, 32.08356]",5.759597461289431,30.6376275,"[1286.17, 1002.87, 805.85, 935.058]",202.9687750927878,1007.4870000000001
3,30000,4.0,"[16.39991, 29.93297, 26.89579, 16.05599]",7.145638478687542,22.321165,"[1829.28, 1002.24, 1115.42, 1868.46]",458.7430631628123,1453.85
4,30000,5.0,"[21.36628, 26.20614, 18.77655, 23.63029]",3.170821270465009,22.494815,"[1404.08, 1144.77, 1597.74, 1269.56]",193.9282469325532,1354.0375
5,30000,6.0,"[20.23183, 18.29011, 21.63886, 18.70211]",1.5302076216072777,19.7157275,"[1482.81, 1640.23, 1386.39, 1604.1]",116.16328432426482,1528.3825
6,30000,7.0,"[18.19306, 21.76801, 23.23234, 21.39458]",2.1229973870038097,21.1469975,"[1648.98, 1378.17, 1291.3, 1402.22]",153.4578068775475,1430.1675
7,30000,8.0,"[24.30809, 22.02934, 21.55499, 20.94969]",1.4665194585451864,22.2105275,"[1234.16, 1361.82, 1391.79, 1432.0]",85.50108941801068,1354.9425
8,30000,9.0,"[21.49093, 19.99395, 18.54359, 19.77645]",1.2089250743808182,19.95123,"[1395.94, 1500.45, 1617.81, 1516.96]",90.83462518959016,1507.79
9,30000,10.0,"[19.60083, 22.08696, 18.04673, 21.66028]",1.879730950765739,20.3487,"[1530.55, 1358.27, 1662.35, 1385.02]",140.9263274137708,1484.0475
10,30000,11.0,"[19.18339, 19.89751, 18.84495, 19.98756]",0.5547332365726185,19.4783525,"[1563.85, 1507.73, 1591.94, 1500.93]",44.0811875029095,1541.1125
11,30000,12.0,"[19.3789, 18.4834, 20.28034, 19.48553]",0.7354627294601676,19.4070425,"[1548.08, 1623.08, 1479.26, 1539.6]",58.96829741479736,1547.5049999999999
12,30000,13.0,"[20.43795, 20.61543, 22.67764, 22.14771]",1.112519947068366,21.4696825,"[1467.86, 1455.22, 1322.89, 1354.54]",72.26508302769736,1400.1275
13,30000,14.0,"[20.03322, 21.58423, 19.34604, 19.54961]",1.0125191673082878,20.128275000000002,"[1497.51, 1389.9, 1550.71, 1534.56]",72.35908650611887,1493.17
14,30000,15.0,"[19.38232, 19.50023, 17.63887, 22.59072]",2.0592061403770794,19.778035,"[1547.8, 1538.44, 1700.79, 1327.98]",153.14824307948598,1528.7525
15,30000,16.0,"[19.03058, 20.06296, 21.19179, 19.72532]",0.9017618401172602,20.0026625,"[1576.41, 1495.29, 1415.64, 1520.89]",66.82499700710805,1502.0575000000001
16,30000,17.0,"[20.77573, 21.04649, 20.09756, 18.97831]",0.9217059094734783,20.2245225,"[1443.99, 1425.42, 1492.72, 1580.75]",69.41945884740578,1485.72
17,30000,18.0,"[21.3427, 18.98635, 19.58928, 20.30934]",1.0135339756309765,20.0569175,"[1405.63, 1580.08, 1531.45, 1477.15]",74.8813155934108,1498.5775
18,30000,19.0,"[18.29627, 20.33824, 18.06109, 19.40212]",1.0530886941753763,19.02443,"[1639.68, 1475.05, 1661.03, 1546.22]",86.182314697777,1580.495
19,30000,20.0,"[17.78109, 19.75923, 18.73987, 17.15175]",1.139756468066753,18.357985,"[1687.19, 1518.28, 1600.86, 1749.09]",100.78025286070017,1638.855
