,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,20000,1.0,"[278.8798, 50.36709, 50.75672, 55.6755]",113.33243255414351,108.9197775,"[71.7155, 397.085, 394.037, 359.224]",156.80994044244292,305.515375
1,20000,2.0,"[35.82637, 31.48082, 33.1994, 33.14789]",1.7956968047529613,33.413619999999995,"[558.248, 635.308, 602.42, 603.357]",31.659116616176533,599.83325
2,20000,3.0,"[25.45634, 25.37606, 27.36909, 35.0853]",4.6022035921673785,28.3216975,"[785.659, 788.144, 730.751, 570.039]",102.55288981260678,718.64825
3,20000,4.0,"[21.71656, 21.61163, 21.7071, 22.50312]",0.4150595551142821,21.8846025,"[920.956, 925.428, 921.357, 888.766]",17.027439255018173,914.12675
4,20000,5.0,"[18.75135, 13.79345, 18.2029, 13.1052]",2.924951029362144,15.963225,"[1066.59, 1449.96, 1098.73, 1526.11]",236.46338100926604,1285.3474999999999
5,20000,6.0,"[18.06984, 13.93431, 18.31276, 25.8072]",4.944115446207239,19.0310275,"[1106.82, 1435.31, 1092.13, 774.978]",269.6659728398573,1102.3095
6,20000,7.0,"[14.03412, 14.50817, 16.83344, 16.90369]",1.5123293169699077,15.569855,"[1425.1, 1378.53, 1188.11, 1183.17]",126.26455675155502,1293.7275
7,20000,8.0,"[21.80326, 15.46982, 16.02365, 14.37591]",3.327915962891292,16.91816,"[917.294, 1292.84, 1248.16, 1391.22]",205.59954035859778,1212.3785
8,20000,9.0,"[15.27775, 19.59662, 14.02871, 14.80458]",2.5000645364003447,15.926915000000001,"[1309.09, 1020.58, 1425.65, 1350.93]",177.33460489049133,1276.5625
9,20000,10.0,"[14.43712, 15.37693, 21.54464, 14.07306]",3.5011647393819776,16.3579375,"[1385.32, 1300.65, 928.305, 1421.15]",226.08493077362917,1258.85625
10,20000,11.0,"[14.26677, 15.25655, 15.19005, 13.47328]",0.8462421916281806,14.5466625,"[1401.86, 1310.91, 1316.65, 1484.42]",81.97267878181523,1378.46
11,20000,12.0,"[15.00623, 15.82861, 13.94276, 15.77551]",0.8811588685125591,15.138277500000001,"[1332.78, 1263.53, 1434.44, 1267.79]",79.76769208144364,1324.635
12,20000,13.0,"[13.8597, 14.04357, 15.91332, 15.28876]",0.9886823789392627,14.7763375,"[1443.03, 1424.14, 1256.81, 1308.15]",90.0537522353548,1358.0325
13,20000,14.0,"[18.86769, 18.23238, 15.06934, 17.24739]",1.6627132132150748,17.3542,"[1060.01, 1096.95, 1327.2, 1159.6]",118.21698721700984,1160.94
14,20000,15.0,"[14.24702, 14.14827, 16.85442, 13.80534]",1.406565118728956,14.7637625,"[1403.8, 1413.6, 1186.63, 1448.71]",119.27201976993592,1363.185
15,20000,16.0,"[26.13778, 18.23156, 14.37809, 14.4075]",5.5367832367983905,18.288732500000002,"[765.176, 1097.0, 1391.01, 1388.17]",297.3671693894043,1160.339
16,20000,17.0,"[14.31111, 16.72901, 14.78983, 14.58334]",1.101380927241645,15.103322499999999,"[1397.52, 1195.53, 1352.28, 1371.43]",91.01529212170888,1329.19
17,20000,18.0,"[15.33237, 15.64001, 19.80617, 17.22121]",2.045652832683657,16.99994,"[1304.43, 1278.77, 1009.79, 1161.36]",134.48946783422613,1188.5875
18,20000,19.0,"[14.67082, 14.93685, 16.29488, 15.46698]",0.7160607107582888,15.3423825,"[1363.25, 1338.97, 1227.38, 1293.08]",59.7555537167885,1305.67
19,20000,20.0,"[16.85842, 14.48821, 18.20318, 14.74969]",1.7717454714207679,16.074875,"[1186.35, 1380.43, 1098.71, 1355.96]",135.4799708136471,1255.3625
20,20000,21.0,"[15.89262, 16.94513, 16.13713, 15.88851]",0.4998917433721685,16.2158475,"[1258.45, 1180.28, 1239.38, 1258.77]",37.08523785371571,1234.22
21,20000,22.0,"[15.37602, 17.67069, 14.32708, 20.62283]",2.790252783990488,16.999155000000002,"[1300.73, 1131.82, 1395.96, 969.799]",188.1374962013598,1199.57725
22,20000,23.0,"[15.71545, 15.29805, 15.82684, 14.49852]",0.6021385654758663,15.334715,"[1272.63, 1307.36, 1263.68, 1379.45]",52.60259119092897,1305.78
23,20000,24.0,"[16.0204, 15.81101, 16.121, 20.07708]",2.0505412530577547,17.0073725,"[1248.41, 1264.94, 1240.62, 996.161]",127.98349467900151,1187.53275
24,20000,25.0,"[15.4424, 15.65925, 15.81576, 15.29737]",0.2294260991401511,15.553695,"[1295.14, 1277.2, 1264.56, 1307.41]",18.96503163720014,1286.0775
25,20000,26.0,"[17.63518, 15.96456, 15.84331, 16.58207]",0.8191762352916893,16.50628,"[1134.1, 1252.78, 1262.36, 1206.12]",58.56216070695025,1213.84
26,20000,27.0,"[15.50882, 15.81547, 16.42592, 15.06352]",0.5721021534292051,15.7034325,"[1289.59, 1264.58, 1217.59, 1327.71]",46.17223723913182,1274.8674999999998
27,20000,28.0,"[15.55731, 15.30351, 15.1128, 16.2581]",0.5010351506631042,15.557929999999999,"[1285.57, 1306.89, 1323.38, 1230.16]",40.62407742542183,1286.5
28,20000,29.0,"[16.03086, 17.33282, 14.94239, 18.63841]",1.6010014693518142,16.73612,"[1247.59, 1153.88, 1338.47, 1073.05]",114.94914944588905,1203.2475
29,20000,30.0,"[16.35432, 15.70957, 15.94739, 15.78554]",0.28771086348392755,15.949205,"[1222.92, 1273.11, 1254.12, 1266.98]",22.35571571209469,1254.2825
30,20000,31.0,"[14.15006, 15.73064, 16.00944, 14.65816]",0.878805683849773,15.137075,"[1413.42, 1271.4, 1249.26, 1364.43]",77.42044061486607,1324.6275
31,20000,32.0,"[17.9082, 22.21657, 16.73006, 18.45489]",2.371286619889436,18.82743,"[1116.81, 900.229, 1195.45, 1083.72]",124.9981686809184,1074.05225
32,20000,33.0,"[16.44476, 16.26487, 16.59685, 16.25755]",0.16225703813702572,16.3910075,"[1216.19, 1229.64, 1205.05, 1230.2]",12.037394513210403,1220.27
33,20000,34.0,"[21.92318, 16.16996, 16.00727, 21.60321]",3.2794960280963905,18.925905,"[912.277, 1236.86, 1249.43, 925.789]",187.27775990579696,1081.089
34,20000,35.0,"[18.24198, 15.9936, 14.79997, 14.77249]",1.629330733869995,15.952010000000001,"[1096.37, 1250.5, 1351.35, 1353.87]",121.08521004510281,1263.0225
35,20000,36.0,"[16.26413, 16.11771, 16.27489, 16.29741]",0.08173480755875513,16.238535,"[1229.7, 1240.87, 1228.89, 1227.19]",6.226809643254903,1231.6625
36,20000,37.0,"[14.95627, 16.70203, 16.80839, 16.72841]",0.8961450685203447,16.298775,"[1337.23, 1197.46, 1189.88, 1195.57]",71.53590916455875,1230.035
37,20000,38.0,"[22.54555, 14.23022, 15.76432, 15.84921]",3.707566143033279,17.097324999999998,"[887.093, 1405.46, 1268.69, 1261.89]",222.5155474169165,1205.78325
38,20000,39.0,"[16.30742, 17.91405, 15.42691, 15.84455]",1.0883445093772774,16.3732325,"[1226.44, 1116.44, 1296.44, 1262.26]",78.05703961420348,1225.395
39,20000,40.0,"[15.40001, 16.70044, 17.71596, 16.35749]",0.9559396272603549,16.543475,"[1298.7, 1197.57, 1128.93, 1222.68]",70.09469452105488,1211.97
