,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,30000,1.0,"[57.03752, 102.376, 103.6035, 104.4507]",23.235222515187296,91.86693,"[525.97, 293.037, 289.565, 287.217]",118.03937966169032,348.94725
1,30000,2.0,"[69.98005, 70.11755, 69.7756, 69.95729]",0.14048973755521485,69.9576225,"[428.694, 427.853, 429.95, 428.833]",0.861666795615713,428.8325
2,30000,3.0,"[57.98561, 54.97113, 54.79691, 56.30096]",1.4763104298300553,56.0136525,"[517.37, 545.741, 547.476, 532.851]",13.946323255013601,535.8595
3,30000,4.0,"[50.7747, 54.23274, 56.24465, 55.46959]",2.4169313107464716,54.18042,"[590.845, 553.171, 533.384, 540.837]",25.529553128025317,554.55925
4,30000,5.0,"[41.12337, 42.73057, 42.19359, 49.21353]",3.660325884849598,43.815265,"[729.512, 702.073, 711.008, 609.588]",53.538450639859455,688.04525
5,30000,6.0,"[40.80675, 44.09842, 47.18244, 41.20692]",2.9611855913172684,43.3236325,"[735.172, 680.296, 635.83, 728.033]",46.26789130974092,694.83275
6,30000,7.0,"[42.32067, 40.24686, 44.3617, 41.41732]",1.738145348283145,42.086637499999995,"[708.873, 745.4, 676.259, 724.335]",29.11540550264297,713.71675
7,30000,8.0,"[43.47693, 43.00632, 40.63001, 43.33359]",1.3357355432962785,42.6117125,"[690.021, 697.572, 738.37, 692.304]",22.756245433946276,704.56675
8,30000,9.0,"[40.41693, 43.76716, 40.75613, 43.24622]",1.7049488738571208,42.04661,"[742.263, 685.445, 736.086, 693.702]",28.944924080052445,714.374
9,30000,10.0,"[43.10323, 40.41811, 43.72791, 40.49002]",1.7289891015923162,41.9348175,"[696.003, 742.242, 686.061, 740.923]",29.47114188914298,716.3072500000001
10,30000,11.0,"[43.78711, 43.00582, 40.3134, 43.80874]",1.6529960370869003,42.728767500000004,"[685.133, 697.58, 744.169, 684.795]",28.135911766222648,702.91925
11,30000,12.0,"[40.36163, 43.55779, 42.51412, 41.96909]",1.333630760277496,42.1006575,"[743.28, 688.74, 705.648, 714.812]",22.82326041563736,713.12
12,30000,13.0,"[42.81972, 39.73049, 42.83042, 39.89617]",1.7401494192357903,41.319199999999995,"[700.612, 755.088, 700.437, 751.952]",30.623822865812595,727.02225
13,30000,14.0,"[42.64447, 39.20833, 42.16244, 40.12347]",1.635962962933962,41.0346775,"[703.491, 765.143, 711.534, 747.692]",29.30479283894248,731.965
14,30000,15.0,"[42.00744, 41.50103, 41.72765, 41.5178]",0.23631824263056866,41.68848,"[714.159, 722.874, 718.948, 722.582]",4.067527617197792,719.64075
15,30000,16.0,"[41.01301, 40.70739, 40.9543, 40.44752]",0.2585137523743525,40.780555,"[731.475, 736.967, 732.524, 741.702]",4.674845380687285,735.667
16,30000,17.0,"[40.46674, 40.31303, 40.49824, 40.24025]",0.1231784771513816,40.379565,"[741.35, 744.176, 740.773, 745.522]",2.2669714562237857,742.95525
17,30000,18.0,"[40.09069, 39.69315, 39.90571, 39.55533]",0.23555046026984075,39.81122,"[748.303, 755.798, 751.772, 758.431]",4.455979278826756,753.576
18,30000,19.0,"[39.5163, 38.20973, 39.51002, 36.82695]",1.282623199514704,38.51575,"[759.18, 785.14, 759.301, 814.621]",26.370321708314435,779.5605
19,30000,20.0,"[39.36706, 36.41623, 39.14181, 36.56225]",1.6002430116990578,37.8718375,"[762.058, 823.809, 766.444, 820.518]",33.510652509065444,793.2072499999999
