,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,10000,1.0,"[23.76683, 25.28225, 21.67043, 25.23015]",1.6968662479111312,23.987415,"[420.754, 395.534, 461.458, 396.351]",30.92185464872163,418.52425
1,10000,2.0,"[21.24937, 19.218, 19.13877, 18.28096]",1.2587266620014577,19.471775,"[470.602, 520.346, 522.5, 547.017]",32.047081784722124,515.11625
2,10000,3.0,"[16.17929, 18.80061, 19.65623, 19.39676]",1.5934069524842038,18.508222500000002,"[618.074, 531.898, 508.745, 515.55]",50.612852724546805,543.56675
3,10000,4.0,"[17.84596, 22.01212, 18.88906, 19.16735]",1.7821962978373054,19.4786225,"[560.351, 454.295, 529.407, 521.721]",44.66993376235668,516.4435
4,10000,5.0,"[17.57422, 20.83008, 20.34372, 19.01416]",1.4619058075790425,19.440545,"[569.015, 480.075, 491.552, 525.924]",39.98224706458271,516.6415
5,10000,6.0,"[19.5656, 19.25988, 19.24829, 19.6699]",0.21428846700573137,19.4359175,"[511.101, 519.214, 519.527, 508.391]",5.667216681640725,514.55825
6,10000,7.0,"[19.34502, 19.71435, 18.38529, 19.70821]",0.6262287127120566,19.288217500000002,"[516.929, 507.245, 543.913, 507.403]",17.296936327955116,518.8725
7,10000,8.0,"[19.28678, 20.72625, 21.39804, 20.61218]",0.883556616611711,20.5058125,"[518.49, 482.48, 467.333, 485.15]",21.56254535647403,488.36325
8,10000,9.0,"[24.13421, 20.32593, 23.71458, 24.13719]",1.845407488828687,23.0779775,"[414.35, 491.982, 421.682, 414.298]",37.76231108746745,435.57800000000003
9,10000,10.0,"[21.49624, 22.78097, 23.27912, 25.47089]",1.6561681087075675,23.256805,"[465.198, 438.963, 429.57, 392.605]",30.043131627711503,431.584
10,10000,11.0,"[25.47208, 21.37398, 23.84853, 23.09862]",1.7010731030808164,23.4483025,"[392.587, 467.859, 419.313, 432.926]",31.31790004001971,428.17125
11,10000,12.0,"[25.88085, 23.09683, 22.76785, 25.74277]",1.6688313719786068,24.372075,"[386.386, 432.96, 439.216, 388.459]",28.225569511526235,411.75525
12,10000,13.0,"[20.40888, 28.59459, 27.52238, 23.81022]",3.730469214190756,25.0840175,"[489.983, 349.717, 363.341, 419.988]",63.864802754856036,405.75725
13,10000,14.0,"[20.81499, 25.18127, 25.95612, 28.52532]",3.205836591141226,25.119425,"[480.423, 397.121, 385.266, 350.566]",55.05218535777365,403.344
14,10000,15.0,"[19.98881, 26.57328, 27.08689, 28.80747]",3.869997252233089,25.6141125,"[500.28, 376.318, 369.182, 347.132]",69.15955016240827,398.228
15,10000,16.0,"[21.48918, 10.47651, 10.50579, 10.54627]",5.489902838359256,13.2544375,"[465.35, 954.516, 951.856, 948.203]",243.10127470853922,829.98125
16,10000,17.0,"[10.57847, 10.52934, 10.49599, 10.58622]",0.042588906615064134,10.547505000000001,"[945.316, 949.727, 952.745, 944.624]",3.832159965345898,948.1030000000001
17,10000,18.0,"[10.47798, 10.60926, 10.5682, 10.49816]",0.0610437373255165,10.5384,"[954.383, 942.573, 946.235, 952.548]",5.492404353589923,948.93475
18,10000,19.0,"[10.60659, 10.49718, 10.611, 10.56493]",0.052751817978151455,10.569925000000001,"[942.811, 952.636, 942.418, 946.527]",4.735548331502887,946.098
19,10000,20.0,"[10.63305, 10.59527, 10.63185, 10.60985]",0.01826125497695471,10.617505,"[940.464, 943.818, 940.57, 942.52]",1.6208150213189692,941.8430000000001
