,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,10000,1.0,"[21.04972, 17.11388, 20.09839, 18.86474]",1.6996251027089269,19.281682500000002,"[475.066, 584.321, 497.552, 530.089]",47.43278692353355,521.7570000000001
1,10000,2.0,"[10.76185, 13.2772, 15.41655, 14.11425]",1.9622533791430539,13.3924625,"[929.208, 753.171, 648.653, 708.504]",120.73099727079205,759.884
2,10000,3.0,"[12.3298, 13.02214, 17.81046, 18.77341]",3.2783312101471678,15.4839525,"[811.043, 767.923, 561.468, 532.668]",141.55024952880396,668.2755
3,10000,4.0,"[17.71187, 16.88624, 20.42588, 19.17872]",1.5689457194004504,18.5506775,"[564.593, 592.198, 489.575, 521.411]",45.46998265064547,541.94425
4,10000,5.0,"[20.41951, 21.52945, 26.80159, 20.82623]",2.973819636511267,22.394195,"[489.728, 464.48, 373.112, 480.164]",53.52760428040843,451.871
5,10000,6.0,"[21.66127, 20.33084, 21.02489, 23.40109]",1.3151826244131781,21.604522499999998,"[461.653, 491.864, 475.627, 427.331]",27.456979615087537,464.11875
6,10000,7.0,"[20.87066, 22.62497, 20.90458, 22.60566]",0.9976124388216435,21.7514675,"[479.142, 441.989, 478.364, 442.367]",21.119538418251466,460.4655
7,10000,8.0,"[22.19021, 25.47942, 22.70485, 21.12995]",1.8552705552268292,22.8761075,"[450.649, 392.474, 440.434, 473.262]",34.039884384596064,439.20475
8,10000,9.0,"[22.73038, 20.95873, 24.34362, 20.85521]",1.655665792050639,22.221985,"[439.94, 477.128, 410.785, 479.497]",32.820296530246836,451.8375
9,10000,10.0,"[22.53702, 21.26342, 22.71516, 21.25949]",0.7912233851184717,21.9437725,"[443.714, 470.291, 440.235, 470.378]",16.435176755970705,456.1545
10,10000,11.0,"[24.637, 21.1009, 22.61909, 21.48734]",1.5872254856063568,22.4610825,"[405.894, 473.913, 442.105, 465.39]",30.419533905042,446.82550000000003
11,10000,12.0,"[22.66387, 21.36059, 22.69936, 21.39865]",0.7520073208586469,22.030617499999998,"[441.231, 468.152, 440.541, 467.319]",15.507854405107112,454.31075
12,10000,13.0,"[25.299, 21.30267, 22.81032, 21.35983]",1.8721965470270479,22.692954999999998,"[395.272, 469.425, 438.398, 468.168]",34.78847244298989,442.81575
13,10000,14.0,"[22.62187, 21.65901, 22.78906, 22.46502]",0.5009425151984347,22.38374,"[442.05, 461.702, 438.807, 445.136]",10.185411016907132,446.92375000000004
14,10000,15.0,"[17.16393, 16.66454, 16.75146, 16.64866]",0.2421088162204485,16.8071475,"[582.617, 600.077, 596.963, 600.649]",8.462776908320357,595.0765
15,10000,16.0,"[16.76931, 16.86107, 16.86765, 16.58088]",0.13366104004159216,16.769727500000002,"[596.328, 593.082, 592.851, 603.104]",4.77980190489106,596.34125
16,10000,17.0,"[16.73642, 16.76895, 16.88145, 16.86701]",0.07166250594511359,16.8134575,"[597.499, 596.34, 592.366, 592.873]",2.5357553115393525,594.7695
17,10000,18.0,"[16.94714, 16.83002, 16.81507, 17.08255]",0.12417591728404312,16.918695,"[590.07, 594.176, 594.705, 585.393]",4.323878120391467,591.086
18,10000,19.0,"[16.90659, 16.78893, 16.70595, 16.99818]",0.1286334032240461,16.849912500000002,"[591.485, 595.631, 598.589, 588.298]",4.529904662352192,593.50075
19,10000,20.0,"[16.86674, 16.95496, 16.94916, 16.85271]",0.05366871427253212,16.9058925,"[592.883, 589.798, 590.0, 593.376]",1.8777696654985856,591.51425
