,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,10000,1.0,"[647.576, 639.8367, 641.4666, 644.8577]",3.463828108225576,643.43425,"[15.4422, 15.629, 15.5893, 15.5073]",0.08360703718387964,15.54195
1,10000,2.0,"[351.5491, 350.0488, 352.1806, 348.5012]",1.6435988995189943,350.569925,"[28.4455, 28.5674, 28.3945, 28.6943]",0.1339278754902545,28.525425
2,10000,3.0,"[350.7963, 352.8357, 348.9425, 350.6148]",1.5946436224122211,350.797325,"[28.5066, 28.3418, 28.658, 28.5213]",0.12948187453591156,28.506925
3,10000,4.0,"[346.3434, 346.4054, 348.8585, 346.0342]",1.308858796496655,346.910375,"[28.8731, 28.8679, 28.6649, 28.8989]",0.1083843162085738,28.8262
4,10000,5.0,"[344.0999, 334.8364, 343.3877, 344.1143]",4.528170860568303,341.609575,"[29.0613, 29.8653, 29.1216, 29.0601]",0.393199748855465,29.277075
5,10000,6.0,"[341.0353, 342.2381, 339.8289, 341.2438]",0.9891250422300859,341.086525,"[29.3225, 29.2194, 29.4266, 29.3046]",0.08507923267950501,29.318275
6,10000,7.0,"[328.6801, 338.6696, 336.4713, 337.991]",4.607858101837199,335.453,"[30.4247, 29.5273, 29.7202, 29.5866]",0.4145916143226575,29.814700000000002
7,10000,8.0,"[338.6319, 337.4999, 338.2947, 337.738]",0.5157921569456474,338.04112499999997,"[29.5306, 29.6296, 29.56, 29.6088]",0.04512837245015604,29.58225
8,10000,9.0,"[339.4398, 339.0461, 338.7962, 338.8964]",0.2827549513271077,339.044625,"[29.4603, 29.4945, 29.5163, 29.5075]",0.024588547469638816,29.49465
9,10000,10.0,"[337.2809, 337.4405, 335.3239, 339.0793]",1.5372663475576849,337.28114999999997,"[29.6489, 29.6349, 29.8219, 29.4916]",0.13523752869180505,29.649324999999997
10,10000,11.0,"[340.2451, 344.5713, 339.742, 338.2996]",2.700169183588321,340.7145,"[29.3906, 29.0216, 29.4341, 29.5596]",0.23129432007725592,29.351475
11,10000,12.0,"[349.4062, 350.9626, 352.9487, 342.3928]",4.591410066907534,348.927575,"[28.62, 28.4931, 28.3327, 29.2062]",0.38073584018319057,28.663
12,10000,13.0,"[338.3305, 349.0086, 345.6813, 340.1177]",4.935609023126403,343.28452500000003,"[29.5569, 28.6526, 28.9284, 29.4016]",0.41811817607784785,29.134875
13,10000,14.0,"[343.4413, 347.3636, 346.6456, 338.8482]",3.8791703506248134,344.074675,"[29.1171, 28.7883, 28.8479, 29.5117]",0.32961813764819925,29.06625
14,10000,15.0,"[342.7681, 347.3038, 345.7242, 349.076]",2.676613163900738,346.218025,"[29.1742, 28.7932, 28.9248, 28.6471]",0.22378874524872827,28.884825
15,10000,16.0,"[342.5486, 340.561, 342.7277, 345.8857]",2.2011143003790896,342.93075,"[29.1929, 29.3633, 29.1777, 28.9113]",0.18670075879153014,29.1613
16,10000,17.0,"[340.4457, 337.8576, 341.7453, 342.9385]",2.1785843253131096,340.74677499999996,"[29.3733, 29.5983, 29.2616, 29.1597]",0.18815935400611775,29.348225
17,10000,18.0,"[337.6854, 333.9005, 336.6596, 338.0126]",1.8672038299285894,336.564525,"[29.6134, 29.949, 29.7036, 29.5847]",0.16549419677640323,29.712675
18,10000,19.0,"[338.6825, 336.7036, 332.4081, 337.2582]",2.7017763058156183,336.2631,"[29.5262, 29.6997, 30.0835, 29.6509]",0.24032309328624027,29.740075
19,10000,20.0,"[335.2779, 334.7699, 339.1785, 333.6235]",2.4120840857371997,335.71245,"[29.826, 29.8713, 29.483, 29.9739]",0.212889243504692,29.78855
