,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,3,1.0,"[0.258009, 0.193223, 0.194734, 0.196774]",0.0315828684679949,0.210685,"[11.6275, 15.5261, 15.4056, 15.2459]",1.886011587760443,14.451274999999999
1,3,2.0,"[0.157914, 0.15426, 0.157543, 0.16367]",0.003910319797237393,0.15834675,"[18.9977, 19.4477, 19.0424, 18.3296]",0.4630834374062634,18.954349999999998
2,3,3.0,"[0.159354, 0.159287, 0.157041, 0.143418]",0.007647256370751544,0.154775,"[18.826, 18.8339, 19.1033, 20.9179]",1.006702903459274,19.420275
3,3,4.0,"[0.159084, 0.163972, 0.160095, 0.158501]",0.0024623559179506684,0.160413,"[18.858, 18.2958, 18.7389, 18.9273]",0.28367830371743263,18.705
4,3,5.0,"[0.159616, 0.158043, 0.155532, 0.158664]",0.0017454673442949319,0.15796375,"[18.7951, 18.9822, 19.2886, 18.9079]",0.21126729515000542,18.99345
5,3,6.0,"[0.164166, 0.171285, 0.160451, 0.153876]",0.007268911816771468,0.1624445,"[18.2742, 17.5147, 18.6973, 19.4962]",0.8272577228409537,18.4956
6,3,7.0,"[0.164395, 0.166999, 0.160832, 0.164373]",0.0025321715812058783,0.16414975,"[18.2487, 17.9642, 18.653, 18.2512]",0.28323468920078626,18.279275
7,3,8.0,"[0.162237, 0.148609, 0.157418, 0.159757]",0.005933259720985313,0.15700524999999999,"[18.4915, 20.1872, 19.0575, 18.7785]",0.7425531557852727,19.128675
8,3,9.0,"[0.166196, 0.161461, 0.160674, 0.163076]",0.0024434317908766513,0.16285175000000002,"[18.051, 18.5803, 18.6713, 18.3963]",0.27415395157952216,18.424725
9,3,10.0,"[0.155612, 0.169633, 0.16343, 0.14648]",0.010012259597613319,0.15878875,"[19.2787, 17.6852, 18.3565, 20.4806]",1.211437313001929,18.95025
10,3,11.0,"[0.155784, 0.16369, 0.161203, 0.165553]",0.004241483584784927,0.16155750000000002,"[19.2574, 18.3273, 18.6101, 18.1211]",0.4947117232961709,18.578975
11,3,12.0,"[0.171996, 0.164009, 0.16291, 0.163823]",0.004234987800061144,0.1656845,"[17.4423, 18.2917, 18.4151, 18.3124]",0.45194925507922523,18.115375
12,3,13.0,"[0.145617, 0.146635, 0.150481, 0.163594]",0.008277567653000485,0.15158175,"[20.602, 20.459, 19.9361, 18.3381]",1.0373990007064138,19.8338
13,3,14.0,"[0.167861, 0.152293, 0.14875, 0.152791]",0.008484438593684326,0.15542375,"[17.8719, 19.6989, 20.1681, 19.6347]",1.009402179510228,19.3434
14,3,15.0,"[0.166233, 0.163001, 0.191511, 0.151718]",0.016792154346102622,0.16811575,"[18.047, 18.4048, 15.6649, 19.7735]",1.708903380338787,17.97255
15,3,16.0,"[0.14559, 0.165535, 0.151901, 0.177881]",0.014415300028673242,0.16022675,"[20.6058, 18.1231, 19.7497, 16.8652]",1.669263187756801,18.83595
16,3,17.0,"[0.161061, 0.151872, 0.172547, 0.179905]",0.012379105820561787,0.16634625,"[18.6265, 19.7535, 17.3866, 16.6755]",1.3600197556775901,18.110525
17,3,18.0,"[0.169759, 0.154128, 0.171546, 0.15783]",0.008636370548442214,0.16331574999999998,"[17.6721, 19.4643, 17.488, 19.0078]",0.9769814959011938,18.40805
18,3,19.0,"[0.158744, 0.165236, 0.155065, 0.15664]",0.0044714744305802846,0.15892125000000001,"[18.8984, 18.1558, 19.3467, 19.1522]",0.5216742366330416,18.888275
19,3,20.0,"[0.194251, 0.198423, 0.143061, 0.177567]",0.025177313458746943,0.1783255,"[15.4439, 15.1192, 20.9701, 16.895]",2.688601622281243,17.10705
