,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,10000,1.0,"[13.22983, 13.0534, 25.72985, 27.44859]",7.795953600047377,19.8654175,"[755.868, 766.084, 388.654, 364.317]",222.24706424963938,568.73075
1,10000,2.0,"[15.00251, 15.02303, 17.62722, 16.01438]",1.2342081738102375,15.916785,"[666.555, 665.645, 567.304, 624.439]",46.77841516037783,630.9857499999999
2,10000,3.0,"[11.04948, 10.91043, 10.11031, 8.493653]",1.1736059028732417,10.14096825,"[905.02, 916.554, 989.09, 1177.35]",125.85781642657979,997.0035
3,10000,4.0,"[7.919831, 9.358998, 9.537006, 10.4822]",1.0582553569113569,9.32450875,"[1262.65, 1068.49, 1048.55, 953.998]",129.50195464161925,1083.422
4,10000,5.0,"[8.82476, 9.157979, 9.267545, 9.722278]",0.37079331501929746,9.243140499999999,"[1133.18, 1091.94, 1079.03, 1028.57]",43.11307690248986,1083.18
5,10000,6.0,"[8.893936, 9.020483, 9.184671, 9.163934]",0.13583256094422497,9.065756,"[1124.36, 1108.59, 1088.77, 1091.23]",16.616235785118874,1103.2375
6,10000,7.0,"[8.686759, 6.588146, 8.350491, 8.530813]",0.9769810149173406,8.039052250000001,"[1151.18, 1517.88, 1197.53, 1172.22]",173.15827256684372,1259.7025
7,10000,8.0,"[12.96821, 5.887644, 7.751048, 6.173031]",3.285974103619744,8.19498325,"[771.116, 1698.47, 1290.15, 1619.95]",421.4616972343592,1344.9215
8,10000,9.0,"[7.254181, 7.514538, 6.928232, 7.237699]",0.23987228477184808,7.2336625,"[1378.52, 1330.75, 1443.37, 1381.65]",46.1706301848552,1383.5725
9,10000,10.0,"[5.946702, 7.107679, 7.122344, 6.221549]",0.6056962695424717,6.5995685,"[1681.6, 1406.93, 1404.03, 1607.32]",141.27326309909688,1524.97
10,10000,11.0,"[7.072185, 7.014278, 7.403462, 7.63855]",0.29301778503858217,7.28211875,"[1413.99, 1425.66, 1350.72, 1309.15]",54.80978927162554,1374.88
11,10000,12.0,"[8.919948, 6.925984, 7.086031, 9.03375]",1.1406868087295403,7.99142825,"[1121.08, 1443.84, 1411.23, 1106.96]",181.58840682066315,1270.7775
12,10000,13.0,"[6.97465, 7.056523, 6.837974, 7.05568]",0.10291973267673214,6.98120675,"[1433.76, 1417.13, 1462.42, 1417.3]",21.32274118556682,1432.6525000000001
13,10000,14.0,"[7.077381, 6.932949, 7.048756, 6.63617]",0.20167287523280536,6.923814,"[1412.95, 1442.39, 1418.69, 1506.89]",43.03638460651641,1445.23
14,10000,15.0,"[7.071153, 6.556261, 7.08854, 6.786619]",0.2539550007440622,6.8756432499999995,"[1414.2, 1525.26, 1410.73, 1473.49]",54.46538656186451,1455.92
15,10000,16.0,"[7.068741, 6.491359, 7.077108, 7.025367]",0.2837641113429427,6.91564375,"[1414.68, 1540.51, 1413.01, 1423.41]",61.906522744645656,1447.9025000000001
16,10000,17.0,"[7.061623, 7.121607, 6.905465, 7.088584]",0.09576479328498877,7.04431975,"[1416.11, 1404.18, 1448.13, 1410.72]",19.5161036070216,1419.785
17,10000,18.0,"[7.53348, 7.049583, 7.017537, 6.692687]",0.3465563419968677,7.07332175,"[1327.41, 1418.52, 1425.0, 1494.17]",68.42461764599054,1416.275
18,10000,19.0,"[7.10717, 6.70686, 7.053848, 7.046157]",0.18312022366626626,6.97850875,"[1407.03, 1491.01, 1417.67, 1419.21]",38.5687369078463,1433.73
19,10000,20.0,"[6.749129, 7.059783, 6.40669, 7.105671]",0.3237930393212873,6.83031825,"[1481.67, 1416.47, 1560.87, 1407.33]",71.03962908123884,1466.585
