,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,10000,1.0,"[12.63338, 15.56947, 24.46337, 25.08986]",6.284007178019452,19.43902,"[791.554, 642.283, 408.774, 398.567]",190.89029715956403,560.2945
1,10000,2.0,"[13.2257, 12.05412, 13.02621, 15.19816]",1.3181523590585675,13.3760475,"[756.103, 829.592, 767.683, 657.974]",70.99621882419746,752.838
2,10000,3.0,"[10.62871, 10.69851, 11.41225, 5.748337]",2.6065685549496393,9.621951750000001,"[940.848, 934.71, 876.251, 1739.63]",412.2095027308121,1122.85975
3,10000,4.0,"[4.802243, 6.136596, 5.175291, 4.821823]",0.6256810347460731,5.2339882499999995,"[2082.36, 1629.57, 1932.26, 2073.9]",211.48929056810428,1929.5225
4,10000,5.0,"[5.289105, 7.049681, 5.779225, 4.538867]",1.0551238427121559,5.6642195,"[1890.68, 1418.5, 1730.34, 2203.19]",326.96777011146935,1810.6775
5,10000,6.0,"[5.262758, 7.542112, 4.399695, 5.368158]",1.3382271461919,5.64318075,"[1900.14, 1325.89, 2272.88, 1862.84]",389.7999085321425,1840.4375
6,10000,7.0,"[6.803791, 6.004159, 4.733327, 6.462915]",0.9064295637095399,6.001048,"[1469.77, 1665.51, 2112.68, 1547.29]",287.41079710349544,1698.8125
7,10000,8.0,"[4.826018, 4.707277, 7.121916, 4.649817]",1.199352271770336,5.326257,"[2072.1, 2124.37, 1404.12, 2150.62]",357.28212459950095,1937.8024999999998
8,10000,9.0,"[5.435495, 6.897083, 4.616644, 5.557421]",0.9443595740904257,5.62666075,"[1839.76, 1449.89, 2166.08, 1799.4]",292.92374825484296,1813.7825
9,10000,10.0,"[6.790745, 4.800502, 4.812571, 6.593874]",1.0917251994328365,5.749423,"[1472.59, 2083.12, 2077.89, 1516.56]",338.7694997093648,1787.54
10,10000,11.0,"[4.939248, 6.766493, 4.838463, 5.647295]",0.8885580786114001,5.54787475,"[2024.6, 1477.87, 2066.77, 1770.76]",271.6211254670741,1835.0
11,10000,12.0,"[6.740128, 4.843231, 4.905497, 6.62384]",1.0450183477256911,5.778174,"[1483.65, 2064.74, 2038.53, 1509.7]",320.7612741068762,1774.155
12,10000,13.0,"[4.8059, 5.687008, 6.638305, 4.833379]",0.8672860353066916,5.491148,"[2080.78, 1758.39, 1506.41, 2068.95]",275.4343302706956,1853.6325000000002
13,10000,14.0,"[5.701033, 6.641305, 4.909304, 4.935723]",0.8168119441774322,5.54684125,"[1754.07, 1505.73, 2036.95, 2026.05]",253.0996791779871,1830.7
14,10000,15.0,"[6.488904, 4.963818, 5.773475, 6.653972]",0.7720326727992692,5.9700422500000005,"[1541.09, 2014.58, 1732.06, 1502.86]",233.8680900814246,1697.6475
15,10000,16.0,"[5.019675, 5.697715, 6.502735, 4.967463]",0.7188136404307679,5.546897,"[1992.16, 1755.09, 1537.81, 2013.1]",224.11956139525174,1824.54
16,10000,17.0,"[5.753869, 6.593998, 4.954191, 5.800148]",0.6697170703466254,5.7755515,"[1737.96, 1516.53, 2018.49, 1724.09]",206.08191290115687,1749.2675
17,10000,18.0,"[6.45396, 4.973729, 5.786725, 6.614067]",0.7471103580495436,5.95712025,"[1549.44, 2010.56, 1728.09, 1511.93]",227.50472529891178,1700.005
18,10000,19.0,"[5.014877, 5.774507, 6.628873, 5.039828]",0.7625287909503808,5.61452125,"[1994.07, 1731.75, 1508.55, 1984.19]",231.73560192598808,1804.6399999999999
19,10000,20.0,"[5.762634, 6.525798, 5.00509, 5.686197]",0.6220613731588307,5.74492975,"[1735.32, 1532.38, 1997.97, 1758.64]",190.6042962745943,1756.0775
