,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,5,1.0,"[0.253841, 0.220242, 0.224732, 0.225375]",0.015366253815856785,0.2310475,"[19.6974, 22.7023, 22.2487, 22.1852]",1.3602966024609005,21.708399999999997
1,5,2.0,"[0.180851, 0.176209, 0.188308, 0.183161]",0.005030729130387892,0.18213225,"[27.6471, 28.3754, 26.5522, 27.2984]",0.7578269519927794,27.468275
2,5,3.0,"[0.171689, 0.173178, 0.182785, 0.181507]",0.00566444639101357,0.17728975,"[29.1224, 28.872, 27.3545, 27.5471]",0.9020810052317908,28.224
3,5,4.0,"[0.18052, 0.181191, 0.182972, 0.166576]",0.007563600790408405,0.17781475,"[27.6978, 27.5952, 27.3266, 30.0163]",1.2480690322120283,28.158974999999998
4,5,5.0,"[0.171515, 0.179729, 0.186096, 0.182059]",0.006147602859380778,0.17984975,"[29.152, 27.8197, 26.8679, 27.4636]",0.967402863340812,27.8258
5,5,6.0,"[0.171025, 0.180165, 0.171778, 0.172013]",0.004300531469093864,0.17374525,"[29.2355, 27.7523, 29.1073, 29.0676]",0.6959479787790639,28.790675
6,5,7.0,"[0.187219, 0.18215, 0.16747, 0.185875]",0.009062956416092928,0.18067850000000002,"[26.7067, 27.4499, 29.8561, 26.8998]",1.4531710254359838,27.728125
7,5,8.0,"[0.17296, 0.186562, 0.181876, 0.17268]",0.00685457752162743,0.1785195,"[28.9084, 26.8007, 27.4913, 28.9553]",1.0690843757627375,28.038925
8,5,9.0,"[0.172948, 0.175143, 0.172788, 0.185253]",0.005911789069308887,0.176533,"[28.9104, 28.5481, 28.9372, 26.9901]",0.9214794644121658,28.34645
9,5,10.0,"[0.176998, 0.171994, 0.180267, 0.180763]",0.004036144075723761,0.1775055,"[28.2489, 29.0708, 27.7366, 27.6605]",0.649295284648415,28.179199999999998
10,5,11.0,"[0.171364, 0.182413, 0.181547, 0.187151]",0.006643334221859792,0.18061875,"[29.1777, 27.4103, 27.5411, 26.7164]",1.0423889209407406,27.711375
11,5,12.0,"[0.171673, 0.170721, 0.182081, 0.187287]",0.008080914531577887,0.1779405,"[29.1251, 29.2876, 27.4603, 26.697]",1.269071032947592,28.1425
12,5,13.0,"[0.18239, 0.171537, 0.188018, 0.165817]",0.010088576394450639,0.1769405,"[27.4138, 29.1482, 26.5932, 30.1537]",1.6177349193136275,28.327225
13,5,14.0,"[0.148609, 0.168398, 0.183552, 0.187123]",0.01753322405225767,0.1719205,"[33.6453, 29.6916, 27.2402, 26.7204]",3.1585713166715093,29.324375
14,5,15.0,"[0.172156, 0.161436, 0.18293, 0.182081]",0.010076507178415878,0.17465075,"[29.0434, 30.972, 27.3329, 27.4603]",1.7015392609830282,28.70215
15,5,16.0,"[0.181983, 0.182631, 0.18246, 0.182166]",0.0002905202230482376,0.18231,"[27.4751, 27.3776, 27.4033, 27.4475]",0.04370677865045655,27.425875
16,5,17.0,"[0.186437, 0.180132, 0.182511, 0.171188]",0.006465057411449125,0.180067,"[26.8187, 27.7574, 27.3956, 29.2077]",1.0181383353945568,27.79485
17,5,18.0,"[0.181473, 0.176448, 0.1821, 0.181726]",0.002671610422572877,0.18043675,"[27.5523, 28.337, 27.4574, 27.5139]",0.41639491271307993,27.71515
18,5,19.0,"[0.171462, 0.172696, 0.186734, 0.187156]",0.008599387109943749,0.179512,"[29.161, 28.9526, 26.7761, 26.7157]",1.3371360152704497,27.90135
19,5,20.0,"[0.172597, 0.188635, 0.185202, 0.171668]",0.00865929290800737,0.1795255,"[28.9692, 26.5062, 26.9975, 29.126]",1.3420691769925035,27.899725
