,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,20000,1.0,"[1044.67, 1052.913, 1045.779, 1051.416]",4.078359351503952,1048.6945,"[19.1448, 18.9949, 19.1245, 19.022]",0.07416128819449334,19.071550000000002
1,20000,2.0,"[536.7509, 535.9645, 540.849, 550.8181]",6.826234274412667,541.095625,"[37.2612, 37.3159, 36.9789, 36.3096]",0.46209659163425876,36.9664
2,20000,3.0,"[384.4527, 388.9751, 386.906, 381.0796]",3.396267783415582,385.35335,"[52.022, 51.4172, 51.6921, 52.4825]",0.4584251629219318,51.90345
3,20000,4.0,"[300.1224, 299.6178, 299.1157, 298.2413]",0.8019785574855868,299.27430000000004,"[66.6395, 66.7517, 66.8638, 67.0598]",0.17922505405215958,66.8287
4,20000,5.0,"[260.9976, 270.8521, 284.9344, 296.2549]",15.50517631083247,278.25975,"[76.629, 73.841, 70.1916, 67.5094]",4.010212407923885,72.04275
5,20000,6.0,"[257.6491, 259.3426, 257.958, 257.7289]",0.7928514551919579,258.16965,"[77.6249, 77.1181, 77.532, 77.6009]",0.23720752341919132,77.468975
6,20000,7.0,"[228.6066, 228.8747, 228.5974, 227.736]",0.49543327418196953,228.45367499999998,"[87.4865, 87.384, 87.49, 87.821]",0.1902136408532947,87.545375
7,20000,8.0,"[205.2139, 206.7706, 208.7609, 208.9383]",1.7693541050809087,207.420925,"[97.4593, 96.7255, 95.8034, 95.7221]",0.8247232237747004,96.42757499999999
8,20000,9.0,"[193.6088, 196.6151, 197.695, 196.5237]",1.7506663921680388,196.11065,"[103.301, 101.722, 101.166, 101.769]",0.9162170412444152,101.98949999999999
9,20000,10.0,"[181.8854, 182.0905, 182.0492, 182.2393]",0.14552399573036368,182.0661,"[109.959, 109.835, 109.86, 109.746]",0.0876013698523067,109.85
10,20000,11.0,"[175.6467, 176.8262, 176.3391, 182.0727]",2.9411068158943117,177.72117500000002,"[113.865, 113.105, 113.418, 109.846]",1.8350296092070724,112.55850000000001
11,20000,12.0,"[183.8715, 183.649, 184.4306, 187.7363]",1.9048917388310205,184.92185,"[108.772, 108.903, 108.442, 106.532]",1.1040049441314448,108.16225
12,20000,13.0,"[192.782, 191.8263, 193.4525, 192.4514]",0.6776003468121833,192.62805,"[103.744, 104.261, 103.385, 103.922]",0.36497945147637706,103.828
13,20000,14.0,"[188.8956, 189.1178, 188.401, 200.5748]",5.892620896228326,191.7473,"[105.879, 105.754, 106.157, 99.7134]",3.112860028441159,104.37585
14,20000,15.0,"[210.0709, 209.8994, 208.335, 210.1004]",0.8489217096803825,209.601425,"[95.2059, 95.2837, 95.9992, 95.1926]",0.3879860006065528,95.42035
15,20000,16.0,"[204.9353, 208.2649, 210.7622, 210.7098]",2.747736023832465,208.66805,"[97.5918, 96.0316, 94.8937, 94.9173]",1.2716116991178341,95.8586
16,20000,17.0,"[204.823, 205.6505, 209.6071, 212.7685]",3.6857653754003334,208.212275,"[97.6453, 97.2524, 95.4166, 93.9989]",1.6927050402634611,96.0783
17,20000,18.0,"[207.1277, 206.1907, 209.9855, 208.1387]",1.624627960488188,207.86065,"[96.5588, 96.9976, 95.2447, 96.0898]",0.7500176947912681,96.222725
18,20000,19.0,"[204.9672, 203.8586, 202.5392, 204.1318]",1.007219790644855,203.8742,"[97.5766, 98.1072, 98.7463, 97.9759]",0.4854876929439127,98.1015
19,20000,20.0,"[203.2733, 208.9589, 209.491, 208.5546]",2.8896569029327104,207.56945000000002,"[98.3897, 95.7126, 95.4695, 95.8982]",1.3595138027986364,96.3675
