,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,3,1.0,"[0.192814, 0.14482, 0.147554, 0.14895]",0.022917283514122415,0.1585345,"[15.559, 20.7154, 20.3315, 20.141]",2.430252833726016,19.186725
1,3,2.0,"[0.131615, 0.125511, 0.131211, 0.127263]",0.0029931608710525395,0.12890000000000001,"[22.7938, 23.9023, 22.8639, 23.5732]",0.5424357473470932,23.2833
2,3,3.0,"[0.129332, 0.130449, 0.115042, 0.128288]",0.007211355692008728,0.12577775000000002,"[23.1961, 22.9975, 26.0774, 23.3849]",1.4509306240593778,23.913975
3,3,4.0,"[0.129917, 0.129865, 0.134308, 0.12944]",0.0022936399746545555,0.1308825,"[23.0917, 23.1009, 22.3367, 23.1768]",0.3950613992364559,22.926524999999998
4,3,5.0,"[0.127231, 0.128771, 0.129844, 0.132997]",0.0024392269779583845,0.12971074999999999,"[23.5792, 23.2972, 23.1046, 22.5569]",0.4315650385515496,23.134475000000002
5,3,6.0,"[0.123896, 0.132128, 0.130004, 0.133317]",0.004190562760537055,0.12983625,"[24.2139, 22.7053, 23.0762, 22.5028]",0.7640603750140857,23.12455
6,3,7.0,"[0.137169, 0.121339, 0.139432, 0.135783]",0.008200264482523312,0.13343075,"[21.8708, 24.7241, 21.5159, 22.0941]",1.4680173781328343,22.551225
7,3,8.0,"[0.129127, 0.130906, 0.134711, 0.129026]",0.002656560244627126,0.1309425,"[23.2329, 22.9172, 22.2699, 23.2511]",0.45831272711254023,22.917775
8,3,9.0,"[0.129379, 0.128826, 0.131275, 0.124034]",0.0030803489520940075,0.1283785,"[23.1877, 23.2872, 22.8528, 24.1869]",0.5699740608132983,23.37865
9,3,10.0,"[0.118961, 0.134777, 0.130575, 0.130708]",0.006814531745957803,0.12875525,"[25.2183, 22.259, 22.9753, 22.9519]",1.2883716502495177,23.351125
10,3,11.0,"[0.118892, 0.135133, 0.1452, 0.132052]",0.01085039745431782,0.13281925,"[25.233, 22.2004, 20.6612, 22.7183]",1.8993584783201582,22.703225
11,3,12.0,"[0.13504, 0.109392, 0.138144, 0.130081]",0.012947878188465213,0.12816425,"[22.2156, 27.4243, 21.7165, 23.0626]",2.606281809398208,23.60475
12,3,13.0,"[0.129642, 0.131404, 0.123852, 0.136423]",0.005187033601523444,0.13033025,"[23.1406, 22.8304, 24.2225, 21.9904]",0.9226548880811282,23.045975
13,3,14.0,"[0.118313, 0.137793, 0.132714, 0.11741]",0.010259751280286151,0.1265575,"[25.3565, 21.7718, 22.605, 25.5515]",1.917486808298822,23.8212
14,3,15.0,"[0.116008, 0.13122, 0.121031, 0.133243]",0.008219498626234247,0.1253755,"[25.8603, 22.8624, 24.787, 22.5153]",1.5893810839443123,24.00625
15,3,16.0,"[0.112379, 0.125611, 0.105051, 0.135684]",0.013645719875355296,0.11968125,"[26.6954, 23.8833, 28.5576, 22.1102]",2.871725456208051,25.311625
16,3,17.0,"[0.114662, 0.142168, 0.148883, 0.134077]",0.014816579238587197,0.1349475,"[26.1639, 21.1018, 20.1501, 22.3752]",2.6398113095446814,22.44775
17,3,18.0,"[0.124208, 0.117538, 0.122783, 0.133913]",0.006832728225240632,0.1246105,"[24.153, 25.5237, 24.4333, 22.4026]",1.2934213866073714,24.128149999999998
18,3,19.0,"[0.118032, 0.133567, 0.098712, 0.119499]",0.014322563003876085,0.11745249999999999,"[25.4168, 22.4606, 30.3914, 25.1048]",3.3093381694834396,25.8434
19,3,20.0,"[0.131079, 0.136287, 0.110177, 0.121077]",0.011532356914351893,0.124655,"[22.887, 22.0124, 27.2289, 24.7776]",2.310455656899738,24.226475
