,nEvents,nStreams,time,time_std,time_ave,throughput,tput_std,tput_ave
0,5,1.0,"[0.334558, 0.373443, 0.411, 0.367955]",0.03131067525088952,0.371739,"[14.9451, 13.3889, 12.1655, 13.5886]",1.1383404627643994,13.522025
1,5,2.0,"[0.226443, 0.218851, 0.247401, 0.307314]",0.04007011283051246,0.25000225,"[22.0806, 22.8466, 20.2101, 16.27]",2.9379100625841716,20.351824999999998
2,5,3.0,"[0.217581, 0.186112, 0.178556, 0.185862]",0.017392232028025232,0.19202775,"[22.9799, 26.8655, 28.0024, 26.9017]",2.2024475285085305,26.187375000000003
3,5,4.0,"[0.145881, 0.164785, 0.189698, 0.187226]",0.020649993066988344,0.1718975,"[34.2745, 30.3426, 26.3577, 26.7057]",3.7041628261322432,29.420125000000002
4,5,5.0,"[0.146682, 0.143748, 0.165846, 0.151257]",0.009807919771796667,0.15188325,"[34.0873, 34.7831, 30.1485, 33.0563]",2.0407902946326124,33.0188
5,5,6.0,"[0.147818, 0.138283, 0.167347, 0.148832]",0.012152259680130827,0.15056999999999998,"[33.8254, 36.1577, 29.878, 33.5949]",2.5963538831728363,33.364000000000004
6,5,7.0,"[0.141055, 0.137394, 0.1419, 0.146089]",0.003569697512862028,0.1416095,"[35.4472, 36.3917, 35.2361, 34.2257]",0.8886591599145298,35.325175
7,5,8.0,"[0.177078, 0.132771, 0.147844, 0.149304]",0.01846573199875922,0.15174925,"[28.2361, 37.6588, 33.8194, 33.4887]",3.8707278579099302,33.30075
8,5,9.0,"[0.121095, 0.165409, 0.154731, 0.167946]",0.02157394178748984,0.15229525,"[41.2899, 30.2281, 32.3141, 29.7715]",5.374528178981545,33.4009
9,5,10.0,"[0.137016, 0.126426, 0.149184, 0.143791]",0.009809277865877793,0.13910425,"[36.4921, 39.5488, 33.5157, 34.7727]",2.6132384766479557,36.082325
10,5,11.0,"[0.136385, 0.159401, 0.141404, 0.140082]",0.010277231631134904,0.144318,"[36.6609, 31.3674, 35.3597, 35.6934]",2.3347806984811217,34.77035
11,5,12.0,"[0.139331, 0.128784, 0.137307, 0.134419]",0.004584383155525579,0.13496025,"[35.8858, 38.8247, 36.4147, 37.1971]",1.2814610031132416,37.080575
12,5,13.0,"[0.146867, 0.132705, 0.157679, 0.141489]",0.01044573239812956,0.144685,"[34.0444, 37.6776, 31.71, 35.3384]",2.4928797697977054,34.6926
13,5,14.0,"[0.136308, 0.153312, 0.129245, 0.154807]",0.012636278275927079,0.143418,"[36.6816, 32.6132, 38.6862, 32.2983]",3.1300875391113276,35.069825
14,5,15.0,"[0.134698, 0.1452, 0.154367, 0.125845]",0.012408638026256812,0.1400275,"[37.1201, 34.4353, 32.3903, 39.7314]",3.195315532019751,35.919275
15,5,16.0,"[0.14108, 0.148189, 0.139835, 0.146063]",0.003979273080601528,0.14379175,"[35.4409, 33.7407, 35.7564, 34.2318]",0.960935913575927,34.79245
16,5,17.0,"[0.133691, 0.151678, 0.152358, 0.145539]",0.008645869167797223,0.14581650000000002,"[37.3997, 32.9646, 32.8174, 34.3551]",2.1263594443712184,34.3842
17,5,18.0,"[0.149446, 0.149908, 0.136811, 0.131899]",0.00907256446656623,0.142016,"[33.4569, 33.3538, 36.5468, 37.9078]",2.275871782233496,35.316325
18,5,19.0,"[0.140389, 0.139532, 0.147825, 0.157211]",0.008207852515528443,0.14623925,"[35.6153, 35.8341, 33.8238, 31.8044]",1.873901212266359,34.2694
19,5,20.0,"[0.17237, 0.13623, 0.129432, 0.13231]",0.020050846058624724,0.1425855,"[29.0074, 36.7026, 38.6303, 37.79]",4.421113550811227,35.532575
